"","variable","info_value"
"807","icd_K63",0.000461800206180337
"808","icd_K74",0.00045065353613387
"809","icd_K44",0.000433094671094566
"810","icd_T86",0.000433094671094566
"811","icd_C56",0.000416400319441051
"812","icd_K85",0.000416400319441051
"813","icd_R62",0.000416400319441051
"814","icd_E11",0.000401754880406921
"815","observation_combined_Z68.Body.mass.index..BMI..21.0.21.9..adult",0.000382418509534333
"816","icd_I82",0.00036775490976811
"817","icd_K43",0.000344767199602069
"818","icd_R74",0.000344767199602069
"819","icd_R91",0.000330862611131854
"820","icd_M79",0.000323784869401915
"821","icd_C34",0.000288387402013219
"822","icd_D61",0.000288387402013219
"823","icd_Z93",0.000288387402013219
"824","icd_E66",0.000288011228610029
"825","icd_B20",0.000285421279080642
"826","icd_C20",0.00027498777209105
"827","icd_D46",0.00027498777209105
"828","icd_F02",0.00027498777209105
"829","icd_I61",0.00027498777209105
"830","icd_O02",0.00027498777209105
"831","icd_S30",0.00027498777209105
"832","observation_combined_SHX.Alcohol.use.Within.the.past.year",0.000272258631367225
"833","icd_C18",0.000253307826573897
"834","icd_D49",0.000253307826573897
"835","icd_E27",0.000253307826573897
"836","icd_R80",0.000253307826573897
"837","icd_R73",0.000249180995858718
"838","icd_C54",0.000240246766587846
"839","icd_C71",0.000240246766587846
"840","icd_F01",0.000240246766587846
"841","icd_G72",0.000240246766587846
"842","icd_J39",0.000240246766587846
"843","icd_J91",0.000240246766587846
"844","icd_L40",0.000240246766587846
"845","icd_M89",0.000240246766587846
"846","icd_R46",0.000240246766587846
"847","icd_S91",0.000240246766587846
"848","icd_E88",0.000220022828006341
"849","icd_J34",0.000220022828006341
"850","icd_K56",0.000220022828006341
"851","icd_K70",0.000220022828006341
"852","icd_E53",0.000189361437612733
"853","icd_M17",0.000189361437612733
"854","icd_M51",0.000189361437612733
"855","icd_R31",0.000189361437612733
"856","icd_J98",0.000163141779034003
"857","icd_D50",0.00015115191427
"858","icd_H40",0.000102925750927311
"859","icd_J95",0.000102925750927311
"860","icd_R21",0.000102925750927311
"861","icd_S42",0.000102925750927311
"862","icd_Z67",0.000102925750927311
"863","icd_K64",9.42254396843871e-05
"864","icd_K66",9.42254396843871e-05
"865","icd_L08",9.42254396843871e-05
"866","icd_M35",9.42254396843871e-05
"867","icd_M43",9.42254396843871e-05
"868","icd_M62",9.42254396843871e-05
"869","icd_N83",9.42254396843871e-05
"870","icd_R90",9.42254396843871e-05
"871","icd_S01",9.42254396843871e-05
"872","icd_S80",9.42254396843871e-05
"873","icd_R13",8.57304964959403e-05
"874","observation_combined_Z68.Body.mass.index..BMI..39.0.39.9..adult",8.56184007392696e-05
"875","icd_G95",8.21491144064029e-05
"876","icd_I08",8.21491144064029e-05
"877","icd_M48",7.87413627549138e-05
"878","icd_K31",7.47589236091783e-05
"879","icd_B00",7.43968989034235e-05
"880","icd_C32",7.43968989034235e-05
"881","icd_C49",7.43968989034235e-05
"882","icd_C77",7.43968989034235e-05
"883","icd_D25",7.43968989034235e-05
"884","icd_F99",7.43968989034235e-05
"885","icd_J69",7.43968989034235e-05
"886","icd_L29",7.43968989034235e-05
"887","icd_O13",7.43968989034235e-05
"888","icd_R32",7.43968989034235e-05
"889","icd_R35",7.43968989034235e-05
"890","icd_S62",7.43968989034235e-05
"891","GENDER_SOURCE_VALUE",4.80154944019492e-05
"892","observation_combined_Z68.Body.mass.index..BMI..30.0.30.9..adult",3.57085853676451e-05
"893","icd_F33",3.04880185822104e-05
"894","PERSON_ID",2.97318344991925e-05
"895","icd_F03",2.02223738570587e-05
"896","icd_K72",2.02223738570587e-05
"897","icd_T14",2.02223738570587e-05
"898","observation_combined_Z68.Body.mass.index..BMI..27.0.27.9..adult",1.73782305349286e-05
"899","icd_C25",1.72503040365376e-05
"900","icd_D47",1.72503040365376e-05
"901","icd_H54",1.72503040365376e-05
"902","icd_I31",1.72503040365376e-05
"903","icd_K62",1.72503040365376e-05
"904","icd_M21",1.72503040365376e-05
"905","icd_O21",1.72503040365376e-05
"906","icd_O30",1.72503040365376e-05
"907","icd_O40",1.72503040365376e-05
"908","icd_R57",1.72503040365376e-05
"909","icd_S32",1.72503040365376e-05
"910","icd_S72",1.72503040365376e-05
"911","icd_I51",1.0206867904711e-05
"912","icd_E80",1.0060220127968e-05
"913","icd_J47",1.0060220127968e-05
"914","icd_K65",1.0060220127968e-05
"915","icd_M06",1.0060220127968e-05
"916","icd_M16",1.0060220127968e-05
"917","icd_M50",1.0060220127968e-05
"918","icd_N30",1.0060220127968e-05
"919","icd_O90",1.0060220127968e-05
"920","icd_R25",1.0060220127968e-05
"921","icd_C7A",9.43855550287094e-06
"922","icd_I77",9.43855550287094e-06
"923","icd_L98",9.43855550287094e-06
"924","icd_S22",9.43855550287094e-06
"925","icd_Z37",9.43855550287094e-06
"926","icd_C44",4.37101729295985e-06
"927","icd_F90",4.37101729295985e-06
"928","icd_G92",4.37101729295985e-06
"929","icd_H91",4.37101729295985e-06
"930","icd_J38",4.37101729295985e-06
"931","icd_N32",4.37101729295985e-06
"932","icd_O28",4.37101729295985e-06
"933","icd_O62",4.37101729295985e-06
"934","icd_R40",4.37101729295985e-06
"935","icd_J18",1.04077171725574e-09
"936","icd_I47",5.14993866353832e-10
"937","icd_F64",0
"938","icd_G03",0
"939","icd_P05",0
"940","icd_P07",0
"941","icd_P22",0
"942","icd_P27",0
"943","icd_P28",0
"944","icd_P36",0
"945","icd_P52",0
"946","icd_P55",0
"947","icd_P59",0
"948","icd_P61",0
"949","icd_P74",0
"950","icd_P81",0
"951","icd_P96",0
"952","icd_Q93",0
"953","icd_Z38",0
"954","observation_combined_Z68.Body.mass.index..BMI..50.59.9...adult",0
"955","observation_combined_SHX.Tobacco.use.Light.tobacco.smoker",0
"956","observation_combined_Z68.Body.mass.index..BMI..19.or.less..adult",0
